,kind,PDBsource,Smiles,HydrophobicResidues
82122,inactive,5Y9I_BOG_A,*CCCCCCCO[C@@H]1O[C@H](C*)[C@@H](*)[C@H](*)[C@H]1O,"ALA106,HIS109"
1285,active,1GW6_BES_A,*C(=O)N[C@@H](CC(C)C)C(=O)[O-],"HIS295,TYR383"
56850,inactive,4L8F_MTX_D,*C(=O)CC[C@H](NC(=O)c1ccc(N(*)*)cc1)C(*)=O,"HIS169,LEU109"
152650,inactive,8GUH_K9E_A,*Cc1c[nH+]c(C)c(*)c1C*,"ALA212,HIS138"
86519,inactive,1N2C_HCA_A,*CC[C@](*)(*)C(=O)[O-],HIS442
158526,inactive,2DYS_TGL_B,*CCCCCCCCCCCCCCC*,"LEU39,HIS429,PHE430,PHE346,LEU28,VAL31"
45053,inactive,3NJ1_PYV_A,*c1ccc(Br)c2ccccc12,"HIS119,VAL87"
165548,inactive,2XQ0_BES_A,*C[C@@H](*)[C@H](O)C(=O)N[C@@H](CC(C)C)C(*)=O,"TYR429,HIS340"
123928,inactive,7RVR_7W5_A,*N[C@H](C(=O)N[C@@H](CC(*)(C)C)C(=O)N[C@@H](*)CO)C(*)(C)C,"HIS41,MET165"
72718,inactive,5K5B_LBV_A,*c1[nH]c(C=*)c(C)c1CCC(=O)[O-],"PRO209,ILE29,HIS260,ILE29,ALA212"
66672,inactive,5CJU_BCO_A,*C(=O)CCNC(*)=O,HIS863
69457,inactive,5HIN_1KL_A,*c1ccc(C(*)(*)C)cc1,"HIS56,LEU359"
113,active,1BQO_N25_B,*NC(=O)C1N(*)CC(C)(C)CN1S(=O)(=O)c1ccc(*)cc1,"PRO221,HIS166"
152080,inactive,8GFU_ZGW_A,*[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C(*)(C)C)C2(*)C,"GLU166,HIS41"
120787,inactive,7PRC_LDA_L,*CCCCCCC[N+](*)(*)C,"TRP17,TRP295,ALA301,HIS299,TRP295"
16023,active,2ZU4_ZU3_A,*C[C@H](*)C(=O)N[C@@H](CC(*)C)C(=O)N*,HIS41
22812,active,3S3Q_C1P_A,*CCS(=O)(=O)c1ccccc1,"HIS270,TRP292,VAL247,TRP292,LEU252"
116614,inactive,1PRC_NS1_M,*C=C(C)C=*,HIS180
2295,active,1KI3_PE2_A,*CC(*)CCn1cnc2c(=O)[nH]c(*)nc21,HIS58
20024,active,3M6P_BB2_A,*NC(=O)C[C@@H](CCCCC)C(=O)N[C@H](*)C(*)*,"ILE42,LEU92,PHE87,HIS133,ILE130"
17346,active,3FCI_3FI_A,*ON=Cc1cccc(C(*)=O)c1,HIS268
116326,inactive,7MCU_PLP_H,*P(=O)([O-])OCc1c[nH+]c(C)c([O-])c1C,HIS9
115806,inactive,7M03_YLD_A,*C[C@@H](CO)NC(=O)[C@H](CC(C)C)N*,HIS41
131395,inactive,7TQ4_IRZ_A,*OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](*)C[C@@H]1CCNC1=O,"MET165,HIS41"
147660,inactive,8E61_VLU_A,*c1cccc(SC(*)(*)COC(=O)N[C@H](*)CC(C)C)c1,"MET165,HIS41"
131815,inactive,7TVS_XNJ_A,*Nc1cc(NC(=O)c2ccc(*)cc2)ccc1C,"MET165,HIS41"
80181,inactive,5UTO_PLM_A,*CCCCCCCCCC*,"VAL267,ALA158,ILE233,ILE124,PHE193,PHE263,ILE198,ALA121,HIS270"
47940,inactive,3S7Q_LBW_A,*CCc1c(C=c2[nH]c(=*)c(C)c2CCC(=O)[O-])[nH]c(*)c1C,"ALA212,HIS260,TYR216,ILE29,PRO209,ILE208,LEU286"
106341,inactive,7CWN_NAG_A,*[C@H]1[C@H](O)[C@@H](CO)OC[C@@H]1NC(C)=O,HIS655
119976,inactive,7OFI_VCK_A,*C(=O)Nc1ccc(C(*)(C(*)(*)F)C(*)(F)F)cc1,HIS323
51280,inactive,4ARC_LEU_A,*C(C)C[C@H]([NH3+])C(=O)[O-],HIS537
77527,inactive,5PAF_7LR_B,*C(=O)Cc1cc(*)cc(N(*)CC(*)=O)c1,"TRP424,HIS253"
9322,active,6W63_X77_A,*[C@@H](*)N(C(=O)c1cnc[nH]1)c1ccc(C(C)(C)C)cc1,"MET165,HIS41"
47605,inactive,3S7P_LBV_A,*C(=O)CCc1c(C)c(=*)[nH]c1=Cc1[nH]c(C=*)c(C)c1*,"ILE29,PRO209,HIS260,TYR216,ILE208,LEU286"
53478,inactive,4EYL_0RV_A,*SC1=C(*)[C@H]([C@H](C(=O)[O-])[C@H](*)C)[NH+]=C1*,"ASP124,HIS122"
66480,inactive,5C5K_BLA_A,*C1=C(*)C(=CC2=NC(=*)C(CCC(=O)[O-])=C2*)NC1=O,"ALA212,THR256,PRO209,HIS260"
99146,inactive,6VGI_QY7_A,*c1ccc(Cn2c(CC(*)(*)*)c(*)c3cc(*)ccc32)cc1,"HIS28,ALA27"
8827,active,6SUL_UAM_A,*c1cccc2c1C(=O)O[C@H](*)C2,"HIS204,TYR242,TRP241,ASN238"
73055,inactive,5KRJ_6WP_A,*Oc1cccc2ccccc12,"MET421,HIS524,LEU525,VAL418,ILE424"
87123,inactive,6C09_EKG_A,*C(=O)CCCCCCCCCCCCCCC,"LEU162,LEU66,PHE70,ILE47,PHE10,HIS38,PHE170,GLN14,TRP40"
2628,active,1MMR_SRS_A,*NC(=O)[C@H](CC(C)C)CS(*)(=N)=N,HIS218
19610,active,3L7A_DKY_A,*C[C@H]1O[C@@H](n2ccc(NC(*)=O)nc2=O)[C@H](*)[C@@H](*)[C@@H]1O,"THR378,HIS377"
132405,inactive,7U8F_LWK_A,*C[NH+]1CCC(*)CC1,HIS141
32983,active,5CS6_K82_A,*COc1ccc(C[NH3+])cc1*,"HIS183,TRP24"
118513,inactive,7MMH_ZJY_A,*Oc1ccc2nc(C)c(O*)nc2c1,"HIS1057,ARG1155,ALA1156,VAL1078,ASP1081"
149308,inactive,8EGN_WIR_A,*Nc1cc(C(*)(*)C)n(C)n1,HIS117
129265,inactive,7T4A_EO6_A,*NC(=O)[C@H](CC(*)C)NC(=O)O*,HIS41
13914,active,2PRL_R2C_A,*Oc1ccc(Nc2ccc(*)cc2)c(C(=O)[O-])c1,"ALA59,ALA55,LEU46,THR360,HIS56,THR360"
37220,active,5UWK_8OM_A,*c1ccc(-c2ccc(S(=O)(=O)N[C@H](*)C(*)*)cc2)cc1,"LEU185,HIS222,TYR244"
145708,inactive,8DZ2_4WI_A,*NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](*)C(C)(C)C)C2(*)C,"GLU166,HIS41"
43968,inactive,3KOY_Z97_A,*OCc1cnc(C)c(*)c1*,"TYR160,TYR187,HIS182"
166037,inactive,2ZTK_HCA_A,*C[C@](*)(CCC(*)=O)C(=O)[O-],"ALA164,HIS195"
13488,active,2OBO_HUD_A,*C[C@@H](*)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@H](*)NC(=O)OC(*)(*)*)C2(*)C,"PHE154,HIS57"
165549,inactive,2XQ0_BES_A,*N[C@@H](CC(C)C)C(*)=O,"TYR429,HIS340"
137163,inactive,7WO3_59S_A,*C(=O)N[C@@H](*)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](*)C=O,"MET165,HIS41"
12301,active,2FET_H53_A,*C[C@H]1O[C@@H](c2cc(*)ccc2O)[C@H](O)[C@@H](*)[C@@H]1*,HIS377
111186,inactive,7L59_BLA_A,*CCC1=C(C)C(C=*)=NC1=Cc1[nH]c(*)c(*)c1CCC(*)=O,"ILE200,ALA204,HIS252,VAL266"
16050,active,2ZU4_ZU3_A,*C[C@H](NC(=O)O*)C(=O)N[C@@H](CC(C)C)C(=O)N*,HIS41
91395,inactive,6JKB_ZZ7_A,*C(=O)[C@@H](NC(=O)[C@H](*)c1ccccc1)[C@@H]1N[C@@H](*)C(*)(C)S1,"HIS96,GLN97"
97005,inactive,6Q4R_HJ5_A,*C[C@H](N)[P@](=O)([O-])C[C@@H](CC#C)C(=O)N*,HIS353
44121,inactive,3KOZ_Z97_A,*Cc1c[nH+]c(C)c(*)c1C=[NH+]CCC[C@H]([NH3+])C(*)=O,"TYR160,TYR187,HIS182"
111468,inactive,7L8H_AG7_A,*C(=O)N[C@H](C(=O)C[C@@H](Cc1ccc(F)cc1)C(*)=O)C(*)C,"LEU127,HIS40,LEU127"
32045,active,4ZOM_4Q3_A,*c1cc(-c2ccc(*)c(N3C[C@H]4C[C@H]4C3)c2)n(C(*)C)n1,"HIS323,PHE378,ILE400,ALA327,VAL361,LEU324,ILE397,PHE388,PHE401"
21533,active,3OKI_OKI_A,*[C@H](C(=O)NC1CCCCC1)C1CCCCC1,"HIS298,ILE356,LEU291,ILE339,ARG335"
19439,active,3KVL_7Z5_A,*CC(=O)Nc1ccc(N(*)C)cc1C(=O)[O-],"ALA55,ALA59,HIS56"
160398,inactive,2NYG_COA_A,*O[P@](=O)([O-])O[P@@](*)(=O)OCC(C)(C)[C@H](O)C(=O)NCC,HIS36
35079,active,5L8P_6MG_E,*NC[C@@H](C)C(*)(*)C,HIS231
116285,inactive,7MCP_PLP_A,*OCc1c[nH+]c(C)c(*)c1*,"HIS9,LYS6"
63215,inactive,4WIO_GLN_A,*CC*,HIS170
39491,inactive,1A85_0DY_A,*C[C@H](NC(=O)[C@@H](*)C*)C(=O)NCc1cccc(*)c1,"HIS197,TYR219"
13009,active,2H15_B19_A,*C1(C)O[C@@H]2[C@@H](CO[C@@]3(CNS(*)(=O)=O)OC(*)(C)O[C@@H]23)O1,"PHE131,ALA65,HIS94"
62153,inactive,4RUP_H97_A,*C(C)(C)O,"LEU338,HIS333"
29508,active,4PKR_2ZL_A,*CN([C@H](C)C(=O)NO)S(=O)(=O)c1ccc(*)c(C)c1,HIS686
143467,inactive,8D5R_ORX_A,*[NH2+]Cc1c(CO*)c[nH+]c(C)c1[O-],"HIS218,ALA78"
55974,inactive,4H8E_FPP_A,*CCC=C(C)CCC=C(*)*,"HIS50,LEU95,PRO96,ILE57,LEU95"
120574,inactive,7PFM_7IL_A,*[C@@H](c1cccnc1)N(*)c1ccc(C(*)(C)C)cc1,"MET165,HIS41"
143394,inactive,8D5D_5DK_A,*C[C@@H]([NH+]=Cc1c(CO[P@](*)(=O)[O-])c[nH+]c(C)c1*)C(*)=O,HIS218
30666,active,4RMD_3SW_A,*C(=CC=CC(=*)C)C=C1CCCC(*)=C1CCC(*)C,"HIS435,PHE346,PHE313,ALA271,LEU326,VAL349,ALA272,LEU309,LEU436,ILE268"
122946,inactive,7RKZ_FLC_A,*CC(*)(O)C*,HIS900
100027,inactive,6VVQ_MYR_C,*CCCC*,"PHE488,TYR456,HIS455"
97107,inactive,6Q6I_PLP_A,*c1c(COP(*)(=O)[O-])c[nH+]c(C)c1[O-],"ALA357,HIS264"
138877,inactive,7YRZ_4WI_A,*C(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@H](*)NC(=O)C(F)(F)F)C2(C)C,"HIS41,ILE51,ILE164"
67154,inactive,5DMF_5DG_A,*c1ccc(*)cc1,"MET421,HIS524"
83879,inactive,5ZFB_9BX_A,*C(C=*)=CCCC(C)=CCc1c(*)c(*)c(C)c(C=O)c1*,"LEU46,ALA55,THR360,HIS56"
93570,inactive,6LZB_EYF_A,*Oc1cccc(Cn2ccc3cc(*)cnc32)c1,"HIS212,PRO192"
109029,inactive,7JTW_VK4_A,*C[C@H](CC(=O)Nc1cc(Cl)cc(*)c1*)c1ccccc1,"HIS323,ALA368,ALA327"
92918,inactive,6LNQ_EJF_A,*C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](*)*)C(*)C,"MET165,HIS41"
138272,inactive,7XMB_TGL_A,*CCCCCCCCC(=O)OC(CO*)COC(=O)C*,"PHE430,HIS429,PHE32,VAL350"
122952,inactive,7RKZ_FLC_A,*CC(O)(CC(=O)[O-])C(*)=O,HIS900
96176,inactive,6OZB_PEB_A,*Cc1c(C=C2N=C(C=*)C(C)=C2CCC(=O)[O-])[nH]c(*)c1*,"PRO89,HIS139,VAL135"
130887,inactive,7TLL_4WI_A,*N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(*)=O)C2(C)C)C(C)(C)C,"HIS41,GLU166"
108642,inactive,7JQ3_VHP_A,*NC(=O)[C@H](CC(*)C)NC(=O)[C@@H](N*)[C@@H](C)OC(*)(C)C,"HIS41,ASP187,GLU166"
154012,inactive,8H57_4WI_A,*NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)C(*)(*)F)C(*)(*)C)C2(*)C,"HIS41,GLU166"
18635,active,3HKU_TOR_A,*C1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(*)(C)O[C@@H]23)O1,HIS94
104203,inactive,7BE7_ALD_A,*C[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N*,"GLN189,HIS41,GLU166"
82954,inactive,5YXB_93O_A,*OC(=O)c1c(C)nc(C)c(C(*)=O)c1-c1cccc(*)c1,"ILE362,ILE357,MET450,HIS447,ILE357"
130929,inactive,7TLL_4WI_A,*C(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1*)C2(C)C)C(*)(C)C,"HIS41,GLU166"
6680,active,6EKN_B9N_A,*c1ccc(-c2ccc(S(*)(=O)=O)cc2)cc1,"HIS218,TYR240"
15244,active,2WTX_VDO_A,*CC1=C[C@H]([NH2+][C@H]2C[C@H](C*)[C@@H](O)[C@H](*)[C@H]2*)[C@H](O)[C@@H](O)[C@@H]1O,HIS154
26430,active,4FLK_Y10_A,*[C@H]([C@@H](*)[C@@H](OC)C(=O)NC1Cc2ccccc2C1)[C@H](*)C=*,HIS310
160784,inactive,2O0X_SKP_A,*O[C@](C)(O[C@@H]1CC(*)=C[C@@H](OP(=O)([O-])[O-])[C@H]1*)C(=O)[O-],"GLN169,HIS199"
117041,inactive,1QH1_HCA_A,*CC[C@@](O)(CC(*)=O)C(*)=O,HIS440
82549,inactive,5YKP_OVA_A,*O[C@@H]1C(=O)CC[C@](*)(C)[C@@]1(*)[C@@]1(C)O[C@@H]1CC=C(*)*,"HIS310,TYR195"
14771,active,2WTX_VDO_A,*[C@@H]1[C@@H](*)[C@H](*)C(CO)=C[C@@H]1[NH2+][C@H]1C[C@H](*)[C@@H](*)[C@H](*)[C@H]1O,HIS154
18277,active,3G5K_BB2_A,*[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](*)CCCCC)C(C)C,"ARG152,GLU112,ILE153,VAL51,HIS156"
163054,inactive,2QTC_TDK_A,*CCc1sc([C@](*)(C)[P@](=O)([O-])O*)[n+](C*)c1*,"HIS142,LEU264"
72180,inactive,5JO2_A8S_A,*C(=*)C=C[C@@]1(*)C(C)=CC(=O)CC1(*)C,"PHE81,PHE188,HIS139"
38468,active,5ZF4_9BL_A,*C(=O)C(*)=CCCC(*)=CCc1c(*)c(*)c(C)c(*)c1[O-],"VAL134,ALA55,THR360,HIS56,PHE62"
48772,inactive,3U04_BB2_A,*CCC[C@H](*)C(=O)N[C@H](C(=O)N1CCC[C@H]1*)C(C)C,"HIS153,PHE118,LEU45"
2948,active,1O43_821_A,*Cc1ccc(C=C(*)*)cc1*,HIS60
41861,inactive,3C2W_BLA_A,*C1=C(C)C(C=*)=NC1=*,"HIS247,ILE17"
58802,inactive,4PI3_2V5_A,*CCC[C@H](*)C(=O)N[C@H](C=CS(=O)(=O)c1ccccc1)C*,"HIS162,ALA141"
9159,active,6VIF_QY4_A,*C1=C(*)[C@]2(CN(*)*)CC[C@H](*)[C@@H]2C1,HIS390
73912,inactive,5LSY_76M_A,*C[C@H](CC[C@@H]([NH3+])C(=O)[O-])[NH2+]CC(C)C,"TYR1605,HIS1603,PHE1664,PHE1650,MET1627,TYR1579,TYR1666"
35455,active,5LXT_7AK_B,*[C@@H](O)[C@@H](C)C=C[C@@H](O)C[C@@H]1OC(=O)[C@H](C)[C@@H](O)[C@H]1C,"PHE272,PRO360,HIS229"
99277,inactive,6VGY_QZJ_A,*C[C@@H](CO)NC(=O)[C@H](CC(C)C)NC(*)=O,"HIS41,LEU49,MET168"
13229,active,2HXH_TA1_B,*OC(=O)c1ccccc1,"LEU217,HIS229,LEU230"
139600,inactive,7Z7V_FMN_F,*c1cc2c(cc1C)nc1c(=O)[nH]c(=O)nc-1n2C[C@H](*)[C@H](*)*,"GLU182,HIS400,ILE179,TYR178"
96741,inactive,6PX5_0G6_B,*CC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](*)[NH3+])[C@H](*)*,"GLU192,HIS57,LEU99,TYR60,VAL213"
72457,inactive,5K09_6PQ_A,*c1nc(C)c(-c2cc(Cc3ccc(OC)cc3)n[nH]2)s1,"HIS142,MET89"
17138,active,3EYD_BE8_A,*C(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](*)C(C)(C)C)C2(*)C,HIS57
32648,active,5A09_JJD_A,*N1C(=O)N(*)[C@H](c2ccc(C#N)cc2)C(C(C)=O)=C1C,"HIS57,LEU99,PHE215"
22129,active,3Q43_D66_A,*C(C)C[C@H](NC(=O)[C@@H](O)[C@H](*)*)C(=O)[O-],"THR492,VAL493,HIS496"
150589,inactive,8F02_X6T_A,*N[C@@H](*)C(=O)N1C[C@H]2[C@@H]([C@H]1*)C2(*)C,HIS41
136804,inactive,7WO1_3XI_A,*C[C@@H](C=O)NC(=O)[C@H](CC(*)C)NC(=O)[C@@H](*)C(C)C,"ASP187,HIS41"
148667,inactive,8E6D_UTL_A,*C(C)C[C@@H](*)NC(=O)OCC(*)(*)Sc1ccc(F)cc1,"HIS194,MET168"
107471,inactive,7E64_HWX_A,*C(=O)C[NH2+]CC[C@H](*)C(=O)N[C@@H](*)C,"TYR215,HIS249"
130665,inactive,7TLE_I6T_A,*[C@@H]1CCC[N@H+]1*,HIS95
110142,inactive,7KAY_OLA_A,*CCCCCC=CCCCCCCC*,"ILE209,HIS208,LEU212,VAL206,LEU202,TRP183,LEU542"
39204,active,5ZFA_9BU_A,*CC=C(C)CCC(*)=CCc1c(*)c(*)c(C)c(Cl)c1[O-],"ALA55,LEU50,VAL134,PHE62,THR360,HIS56"
55442,inactive,4H2X_PNS_C,*[C@@H](C(=O)NCCC(=O)NCCS)C(*)(C)C,"PHE36,HIS260,PHE217"
114141,inactive,7LZU_YKM_A,*C[C@H](*)NC(=O)[C@H](CC(*)C)NC(*)=O,HIS41
47837,inactive,3S7Q_LBV_A,*C=c1[nH]c(=Cc2[nH]c(O)c(C=*)c2C)c(C)c1*,"TYR176,PHE203,HIS207,PHE263,ILE208,LEU286,PHE263,ILE208"
134710,inactive,7V5I_PLP_A,*P(*)(=O)OCc1c[nH+]c(C)c([O-])c1C,HIS138
114728,inactive,7LZX_YMD_A,*C[C@H](*)NC(=O)[C@H](CC(C)C)NC(*)=O,HIS41
156611,inactive,1VRN_NS5_M,*=CC=CC=C(C)C=CC=C(C)C=CC=*,"VAL173,PHE175,HIS180"
126352,inactive,7SET_I70_A,*C(=O)[C@@H]1[C@@H]2[C@H](CN1C(*)=O)C2(*)C,HIS41
79067,inactive,5RL5_VEY_A,*N(C(=O)CC)c1ccc(C(*)(C)C)cc1,HIS41
107808,inactive,7F8P_59I_A,*C[C@H]1[NH2+][C@@H](*)[C@H](SCC(*)=O)[C@@H]1C,"HIS352,TYR318"
59829,inactive,1J9C_0Z6_H,*NC(=O)[C@@H](*)Cc1ccccc1,HIS57
811,active,1FM6_9CR_A,*C(C=CC1=C(*)CCCC1(C)C)=CC=CC(*)=CC(=O)[O-],"HIS435,VAL342,ILE345,GLN275,PHE313,ALA272,ILE268"
96629,inactive,6PU2_EL5_A,*CCC1=C(C)C(C=C2NC(=O)[C@@H](C)C2=CC)=NC1=*,"ALA197,HIS245,LEU454,PRO194,ALA445"
73103,inactive,5KSI_S1P_A,*CCCC=C[C@@H](O)[C@@H](*)COP(=O)([O-])[O-],"HIS97,PRO44"
80099,inactive,5UR5_8KP_A,*Cc1cc(*)cc(C)c1C#N,"ILE110,HIS115"
137317,inactive,7WQB_ALD_A,*C[C@H](CC(*)C)NC(=O)[C@H](CC(*)C)NC(=O)[C@@H](*)C*,"MET49,HIS41"
153362,inactive,8H29_2BO_A,*[C@H](C)[C@@H](*)[NH2+]Cc1c(COP(=O)([O-])[O-])c[nH+]c(C)c1[O-],"ALA212,HIS138"
79597,inactive,5T67_JHZ_A,*C[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1*,HIS386
55129,inactive,4GW9_BLA_A,*=CC1=C(C)C(=O)NC1=CC1=NC(=*)C(CCC(=O)[O-])=C1C,"HIS254,PRO203,ILE253"
165310,inactive,2XE3_BOG_A,*CCCCCCO[C@@H]1O[C@H](*)[C@@H](*)[C@H](*)[C@H]1O,HIS21
100308,inactive,6WCO_X47_A,*NC(=O)[C@@H](c1cccnc1)N(*)c1ccc(C(*)(*)C)cc1,"GLU166,HIS41"
17102,active,3ELM_24F_A,*NS(=O)(=O)c1ccc(-c2ccc(*)cc2)s1,"HIS222,LEU218,TYR244,LEU185,VAL219"
110427,inactive,7KM7_WPD_A,*Oc1cccc(C[C@@H](C(*)=O)C(*)*)c1,"PRO53,LEU30,HIS56"
148662,inactive,8E6D_UTL_A,*[C@H](CC(C)C)NC(=O)OCC(*)(*)Sc1ccc(F)cc1,"HIS194,HIS41,MET168"
86856,inactive,1ORR_NAD_A,*c1ccc[n+]([C@@H]2O[C@H](CO[P@@](*)(=O)[O-])[C@@H](*)[C@H]2*)c1,HIS192
97987,inactive,6SAW_LBV_A,*c1[nH]c(C=C2NC(=O)[C@@H](*)C2=*)c(C)c1CCC(=O)[O-],"HIS252,VAL248,ALA204"
36609,active,5Q1A_9N4_A,*c1cccc(C)c1NC(=O)[C@H](*)n1c(*)[nH+]c2ccccc21,"ILE273,ILE277,ILE356,ILE339,HIS298,MET294"
126103,inactive,7SDA_8UI_A,*NC(=O)[C@@H](*)CC(*)(*)C,HIS41
25272,active,4B84_Z5K_A,*C[NH+](C*)CC,"TYR337,HIS447"
84651,inactive,6ALW_BNV_A,*C(=O)CCCCCCCCCC[C@@H](*)CC,"VAL267,ILE94,LEU28,ILE198,LEU271,HIS270,ILE233,ARG173,ALA121"
112706,inactive,7LKU_Y4D_A,*C(C)C,HIS41
24648,active,3W9R_A8S_A,*C1(C)CC(=O)C=C(C)[C@]1(O)C=CC(C)=CC(=O)[O-],"HIS117,PHE65,LEU165,LEU165,TYR122,ALA91,VAL85"
154150,inactive,8H5F_4WI_A,*C(=*)NC(=O)[C@@H]1[C@@H]2[C@H](CN1*)C2(C)C,HIS41
45321,inactive,3O0E_BOG_B,*CCCCO[C@@H]1O[C@H](*)[C@@H](*)[C@H](O)[C@H]1O,"TYR98,ALA137,HIS21"
111401,inactive,7L7O_XSY_A,*c1nc2ccc(OC)cc2nc1*,HIS1057
158693,inactive,2E99_B08_A,*c1cccc(*)c1,"ALA58,HIS103,VAL105"
74733,inactive,5M85_CYC_A,*C[C@H]1C(=Cc2[nH]c(*)c(*)c2*)NC(=O)[C@@H]1*,"TYR500,HIS529"
44110,inactive,3KOZ_Z97_A,*c1c(CO[P@](*)(=O)[O-])c[nH+]c(C)c1[O-],"TYR160,TYR187,HIS182"
69645,inactive,5HVL_VDM_A,*C1=C[C@H]([NH2+][C@H]2C[C@H](*)[C@@H](O)[C@H](*)[C@H]2O)[C@H](O)[C@@H](*)[C@@H]1*,"HIS171,TRP98"
155171,inactive,8IFF_O6E_A,*Cc1c(C=C2N=C(C=*)C(C)=C2CCC(*)=O)[nH]c(C=*)c1C,"PRO275,ALA278,PHE282,TYR327,LEU71,HIS321"
158956,inactive,2E9M_PLM_A,*CCCCCCCCCCCCC*,"VAL171,TRP345,LEU253,PHE225,VAL168,ASN167,HIS250"
98155,inactive,6SCM_L7H_A,*c1nc(N[C@@H](*)C)c2cc(*)c(OC)cc2n1,"TYR884,HIS905"
56234,inactive,4IA7_BIV_A,*C(CCCC(*)(C)O)CCCC(*)(C)O,"TYR427,LEU338,HIS423"
19397,active,3KVJ_1X5_A,*C(=O)c1cc(N(*)C)ccc1NC(=O)C1CC1,"THR360,ALA59,HIS56,VAL134"
116233,inactive,7MCI_HCA_A,*C(=O)C[C@](*)(CCC(=O)[O-])C(*)=O,HIS442
133328,inactive,7UT7_HCA_A,*[C@](CCC(=O)[O-])(CC(=O)[O-])C(=O)[O-],HIS442
1341,active,1GW6_BES_A,*C(C)C[C@@H](*)NC(=O)[C@@H](O)[C@H]([NH3+])Cc1ccccc1,"TYR267,PHE314,TYR378,GLN136,HIS295"
47980,inactive,3S7Q_LBW_A,*C=c1[nH]c(=Cc2[nH]c(O)c(*)c2C)c(C)c1CCC(=O)[O-],"TYR176,PHE203,HIS207,PHE263,TYR216,ILE208,LEU286,PHE263,ILE208"
148946,inactive,8E6E_UV2_A,*C[C@H](*)NC(=O)[C@H](CC(*)C)NC(=O)O*,HIS41
66292,inactive,5C1Y_GHY_A,*C[C@H](C*)NC(=O)[C@@H](*)Cc1ccccc1,"HIS40,LEU127"
18694,active,3I28_34N_A,*CC[C@@H](*)c1ccc(*)cc1,"TRP525,HIS524,VAL498"
7253,active,6I5G_PTG_A,*CCC=CC=C1C(=O)C=C[C@@H]1CC=*,"HIS524,LEU417,TRP525,VAL498,PHE497"
49435,inactive,3VKK_OLA_A,*CCCCC=CCCCC*,"TRP345,ALA246,HIS250,PHE334,VAL227,PHE334"
21525,active,3OHL_OHL_A,*C(=O)CN(*)S(=O)(=O)c1ccc(OC)cc1,"VAL198,HIS201,TYR223"
15147,active,2WTX_VDO_A,*CC1=C[C@H]([NH2+][C@H]2C[C@H](*)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1*,HIS154
164011,inactive,2UXK_SPO_M,*=CC=CC(C)=CC=CC=C(C)C=*,"TRP66,TYR177,VAL175,HIS182,LEU160,VAL175,TYR177"
11598,active,2AEI_03R_H,*Oc1nc(Oc2ccccc2C(*)=O)c(F)c(N[C@H](*)C)c1*,"LYS192,HIS57"
13404,active,2NNV_M29_A,*S(=O)(=O)c1ccc(CCC(=O)OCC)cc1,"HIS15,HIS4"
144852,inactive,8DEY_LWK_A,*N1Cc2cc(C3CC[NH+](*)CC3)ccc2C1=O,"HIS141,PRO352"
154738,inactive,8H82_4WI_A,*NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](N*)C(*)(*)C)C2(C)C,"VAL166,HIS41"
72265,inactive,5JO2_A8S_A,*C(=O)C=C(C)C=C[C@@]1(O)C(*)=CC(=O)CC1(*)C,"VAL192,HIS139,TYR144,VAL107,PHE188"
40360,inactive,1DXR_NS5_M,*C(C)=CC=CC(*)=CC=CC=C(C)C=CC=*,"PHE175,HIS180,VAL173,TRP113"
85008,inactive,6BBL_HCA_A,*CC[C@@](O)(C*)C(*)=O,HIS442
119729,inactive,7NW2_USZ_A,*NC(=O)[C@@H](*)N(C(=O)CC)c1ccc(C(C)(C)C)cc1,"MET165,GLN189,HIS41"
10106,active,1ROS_DEO_A,*CC(=O)c1ccc(-c2ccc(OCC)cc2)cc1,"VAL243,PHE248,TYR240,HIS218"
63944,inactive,4X6D_PAM_C,*CCCCCC=CCCCCCCCC(*)=O,"PHE169,LEU162,TRP14,PHE169,TRP63,ILE47,HIS38"
104824,inactive,7BXQ_2BK_A,*c1c(C)[nH+]cc(COP(*)(=O)[O-])c1C[NH2+][C@H](*)[C@H](C)O,HIS138
127593,inactive,7SJI_9IR_A,*[C@H]1CC=C(C)CC1,"PHE35,PHE21,VAL59,HIS55"
